id,grid_id,score,data_source,borough,zip,latitude,longitude,address,geometry
916733,2509,17.18,greenstreets,M,10026,40.80301775338599,-73.94895570614254,Lenox Ave Bet W 117 St And W 118 St,POINT (-73.94895570614254 40.80301775338599)
916734,2509,17.18,greenstreets,M,10026,40.80166964820264,-73.94994125019846,Lenox Ave Bet W 115 St And W 116 St,POINT (-73.94994125019846 40.80166964820264)
916735,2450,8.56,greenstreets,M,10026,40.800404897863984,-73.95086398575917,Lenox Ave Bet W 113 St And W 114 St,POINT (-73.95086398575917 40.800404897863984)
916736,2450,8.56,greenstreets,M,10026,40.799147283597904,-73.95177727604091,Lenox Ave Bet W 111 St And W 112 St,POINT (-73.95177727604091 40.799147283597904)
916737,2747,10.58,greenstreets,M,10039,40.83065007569751,-73.93616390298217,Fred Douglass Blvd And Harlem River Drive,POINT (-73.93616390298217 40.83065007569751)
916738,2747,10.58,greenstreets,M,10039,40.83087884836528,-73.93599452058012,Fred Douglass Blvd at Harlem River Dr Exit 23,POINT (-73.93599452058012 40.83087884836528)
916739,1916,10.56,greenstreets,M,10009,40.73431467008103,-73.98025265217146,1st Av Bet. E 18 Av & E 19 Av (2),POINT (-73.98025265217146 40.73431467008103)
916740,1916,10.56,greenstreets,M,10009,40.73391746652277,-73.98054025107422,1st Av Bet. E 18 Av & E 19 Av (1),POINT (-73.98054025107422 40.73391746652277)
916741,1916,10.56,greenstreets,M,10009,40.73359114145614,-73.98077486391823,1st Av Bet. E 17 Av & E 18 Av,POINT (-73.98077486391823 40.73359114145614)
916742,1916,10.56,greenstreets,M,10009,40.733165348388184,-73.9810909154917,1st Av Bet. E 16 Av & E 17 Av,POINT (-73.9810909154917 40.733165348388184)
916743,1916,10.56,greenstreets,M,10009,40.73276786254677,-73.98137725111997,1st Av Bet. E 16 Av & E 17 Av,POINT (-73.98137725111997 40.73276786254677)
916744,1916,10.56,greenstreets,M,10009,40.73240553175989,-73.98164394459175,1st Av Bet. E 15 Av & E 16 Av,POINT (-73.98164394459175 40.73240553175989)
916745,1916,10.56,greenstreets,M,10009,40.73192493502675,-73.98199222610512,1st Av Bet. E 14 Av & E 15 Av,POINT (-73.98199222610512 40.73192493502675)
916746,2094,4.48,greenstreets,M,10017,40.75181281361942,-73.96764132225053,First Ave Between E 47 St And E 46 St,POINT (-73.96764132225053 40.75181281361942)
916747,2035,3.5599999999999996,greenstreets,M,10017,40.749002165568605,-73.96970249541533,E. 42nd St. And 1st Ave.,POINT (-73.96970249541533 40.749002165568605)
916748,2687,10.54,greenstreets,M,10039,40.82586654252101,-73.93950875236077,"Frederick Douglass Blvd, Macombs Pl, and W 150th St",POINT (-73.93950875236077 40.82586654252101)
916749,1917,2.2,greenstreets,M,10010,40.733943169648626,-73.97474467458308,Av C Bet. 20 St & 23 St,POINT (-73.97474467458308 40.733943169648626)
916750,1917,2.2,greenstreets,M,10010,40.735148942117334,-73.9750213749252,Ave C & 23 St,POINT (-73.9750213749252 40.735148942117334)
916751,2095,3.38,greenstreets,M,10017,40.752390947679686,-73.96472270328266,E 49 St Bet Beekman Pl And Fdr Drive,POINT (-73.96472270328266 40.752390947679686)
916752,1973,12.740000000000002,greenstreets,M,10011,40.74242601041834,-74.00415180766232,9th Ave Between W. 16th St And W. 17th St,POINT (-74.00415180766232 40.74242601041834)
916753,2032,11.09,greenstreets,M,10011,40.74634141951785,-74.00131005280195,9th Ave And W 23rd Street (south),POINT (-74.00131005280195 40.74634141951785)
916754,2032,11.09,greenstreets,M,10011,40.74570205412047,-74.00177451851016,9th Ave And W 22 Street (south),POINT (-74.00177451851016 40.74570205412047)
916755,2032,11.09,greenstreets,M,10011,40.74508163161981,-74.00223189858798,9th Ave And W 21st Street (south),POINT (-74.00223189858798 40.74508163161981)
916756,2032,11.09,greenstreets,M,10011,40.74391262374936,-74.00307788404656,9th Ave And W 19th Street (south),POINT (-74.00307788404656 40.74391262374936)
916757,1973,12.740000000000002,greenstreets,M,10011,40.742743648809736,-74.0039319152292,9th Av And W 17th St (south),POINT (-74.0039319152292 40.742743648809736)
916758,1973,12.740000000000002,greenstreets,M,10011,40.74292688081633,-74.00380425852778,9th Ave And W 17th Street (north),POINT (-74.00380425852778 40.74292688081633)
916759,2032,11.09,greenstreets,M,10011,40.74332122735656,-74.00352071363406,9 Ave & W 18 St (south),POINT (-74.00352071363406 40.74332122735656)
916760,1855,7.349999999999999,greenstreets,M,10013,40.72503962324253,-74.0044591341816,6 Ave & Spring St,POINT (-74.0044591341816 40.72503962324253)
916761,1973,12.740000000000002,greenstreets,M,10014,40.738191135006616,-74.00396030404453,Jane St And 8th Ave And W 4th St,POINT (-74.00396030404453 40.738191135006616)
916762,1855,7.349999999999999,greenstreets,M,10012,40.727233575988734,-73.99945101936363,La Guardia Pl. btw Bleecker & W Houston,POINT (-73.99945101936363 40.727233575988734)
916763,1915,1.2699999999999996,greenstreets,M,10003,40.73019735708078,-73.99077214532922,4th Ave Bet E. 8th St And E. 9th St.,POINT (-73.99077214532922 40.73019735708078)
916764,1914,7.239999999999999,greenstreets,M,10014,40.73048224770669,-74.00443083616298,"7 Ave S, Leroy St, and Bedford St",POINT (-74.00443083616298 40.73048224770669)
916765,1854,5.22,greenstreets,M,10013,40.7240006207301,-74.00806731126973,Canal St And Hudson St And Watts St,POINT (-74.00806731126973 40.7240006207301)
916766,1856,8.32,greenstreets,M,10012,40.72482189337378,-73.99455089898406,East Houston St Bet Mott St And Mulberry,POINT (-73.99455089898406 40.72482189337378)
916767,1856,8.32,greenstreets,M,10012,40.72456282325169,-73.99382347950244,East Houston St Bet Elizabeth St And Mott st,POINT (-73.99382347950244 40.72456282325169)
916768,1973,12.740000000000002,greenstreets,M,10014,40.738663698508184,-74.00374838739114,Horation St And W. 4 St And Eighth Ave,POINT (-74.00374838739114 40.738663698508184)
916769,1855,7.349999999999999,greenstreets,M,10014,40.728499311697824,-74.00305911054518,Bedford St. And West Houston St,POINT (-74.00305911054518 40.728499311697824)
916770,1854,5.22,greenstreets,M,10013,40.72196496758719,-74.00516913753827,6th Ave And Thompson St  And Canal St,POINT (-74.00516913753827 40.72196496758719)
916771,1914,7.239999999999999,greenstreets,M,10014,40.733992335024304,-73.9994900734593,"Christopher St, Greenwich Ave, and Avenue of the Americas",POINT (-73.9994900734593 40.733992335024304)
916772,1914,7.239999999999999,greenstreets,M,10014,40.73096479792625,-74.00453203391696,7th Ave South And Bedford St & Morton St,POINT (-74.00453203391696 40.73096479792625)
916773,1914,7.239999999999999,greenstreets,M,10014,40.73374431853546,-74.00167171626508,Christopher St & Waverly Pl,POINT (-74.00167171626508 40.73374431853546)
916774,1855,7.349999999999999,greenstreets,M,10012,40.72531764613218,-73.99629213534088,East Houston St Between Crosby St And Broadway,POINT (-73.99629213534088 40.72531764613218)
916775,1855,7.349999999999999,greenstreets,M,10013,40.72351275626775,-74.00353080539179,"Watts St, Thompson St, and Broome St",POINT (-74.00353080539179 40.72351275626775)
916776,2032,11.09,greenstreets,M,10011,40.744496819808106,-74.00265176290944,9th Ave And W 20th Street (south),POINT (-74.00265176290944 40.744496819808106)
916777,2032,11.09,greenstreets,M,10011,40.7440756613915,-74.00296471275857,9th Ave And W 19th St (north),POINT (-74.00296471275857 40.7440756613915)
916778,1972,5.129999999999999,greenstreets,M,10014,40.741711636656824,-74.00868991790296,13th St And 10th Ave Near West Side Hwy,POINT (-74.00868991790296 40.741711636656824)
916779,1736,-3.88,greenstreets,M,10007,40.71166640208619,-74.00824791021364,Park Row And Broadway At Barclay St (2),POINT (-74.00824791021364 40.71166640208619)
916780,1737,8.2,greenstreets,M,10038,40.71161325858088,-74.00451756327872,Frankfort St And Brooklyn Bridge Entrace,POINT (-74.00451756327872 40.711613258580876)
916781,1737,8.2,greenstreets,M,10038,40.71075645554803,-74.00360044610505,Frankfort St And Gold St,POINT (-74.00360044610505 40.71075645554803)
916782,1736,-3.88,greenstreets,M,10038,40.70913583021894,-74.00529969386211,"Fulton St & Gold St, NE Corner",POINT (-74.00529969386211 40.70913583021894)
916783,1736,-3.88,greenstreets,M,10007,40.71155823021671,-74.00804196270026,Park Row And Broadway At Barclay St (1),POINT (-74.00804196270026 40.71155823021671)
916784,1795,4.659999999999999,greenstreets,M,10013,40.71869715321606,-74.00686506797099,Leonard St And W. Broadway And Broadway,POINT (-74.00686506797099 40.71869715321606)
916785,1677,-1.3900000000000006,greenstreets,M,10006,40.70689038798677,-74.01385681098226,"Edgar St, Greenwich St, and Trinity Pl",POINT (-74.01385681098226 40.70689038798677)
916786,1737,8.2,greenstreets,M,10038,40.71214607489805,-74.00480367657,Brooklyn Bridge/centre St/frankfort St,POINT (-74.00480367657 40.71214607489805)
916787,1737,8.2,greenstreets,M,10038,40.71238813224311,-74.00463598492125,Centre St / Park Row & Brooklyn Bridge Approach,POINT (-74.00463598492125 40.71238813224311)
916788,1795,4.659999999999999,greenstreets,M,10013,40.72125423554443,-74.00508641202042,"West Broadway, Canal St, and Avenue of the Americas",POINT (-74.00508641202042 40.721254235544436)
916789,1795,4.659999999999999,greenstreets,M,10013,40.71876569172876,-74.0050511391458,"Ave Of The Americas, White St, and Church St",POINT (-74.0050511391458 40.71876569172876)
916790,1737,8.2,greenstreets,M,10038,40.711096147916024,-74.00419224366524,Rose & Frankfort Sts,POINT (-74.00419224366524 40.711096147916024)
916791,3056,2.5,greenstreets,X,10464,40.86777337343447,-73.79990145593844,"Center Circle, Orchard Beach Entrance",POINT (-73.79990145593844 40.86777337343447)
916792,2870,11.49,greenstreets,X,10460,40.8484071507216,-73.88284426061368,Southern Blvd. & 182nd St.,POINT (-73.88284426061368 40.8484071507216)
916793,2686,7.99,greenstreets,M,10031,40.82321899954546,-73.95556204973845,Riverside Dr South Of W 139 St,POINT (-73.95556204973845 40.82321899954546)
916794,2685,0.52,greenstreets,M,10031,40.822537082414165,-73.955934321747,Riverside Dr South Of W 138 St,POINT (-73.955934321747 40.822537082414165)
916795,2626,2.1899999999999995,greenstreets,M,10031,40.82198512144792,-73.95647354056868,Riverside Dr South Of W 137 St,POINT (-73.95647354056868 40.82198512144792)
916796,2626,2.1899999999999995,greenstreets,M,10031,40.821444704915855,-73.95711538782425,Riverside Dr South Of W 136 St,POINT (-73.95711538782425 40.821444704915855)
916797,1974,6.25,greenstreets,M,10010,40.73920927972113,-73.98707643366913,Park Ave South Bet. E 21 & E 22 Sts,POINT (-73.98707643366913 40.73920927972113)
916798,2511,6.13,greenstreets,M,10035,40.80358093473616,-73.93099180212506,1st Ave & E 127 St,POINT (-73.93099180212506 40.80358093473616)
916799,2453,2.38,greenstreets,M,10035,40.79999558203384,-73.92537363204664,Randall's Island Triangle At Rotary,POINT (-73.92537363204664 40.799995582033844)
916800,2453,2.38,greenstreets,M,10035,40.79899903118633,-73.9214596850521,Randall's Island Medians (3),POINT (-73.9214596850521 40.79899903118633)
916801,2811,8.18,greenstreets,X,10460,40.8405578725784,-73.88587279765129,"Crotona Malls, Southern Blvd.  Bet. E. 1",POINT (-73.88587279765129 40.8405578725784)
916802,2453,2.38,greenstreets,M,10035,40.79934680064778,-73.92189835072169,Randall's Island Medians (4),POINT (-73.92189835072169 40.79934680064778)
916803,2453,2.38,greenstreets,M,10035,40.799801909413354,-73.92283191005305,Randall's Island Median (2),POINT (-73.92283191005305 40.799801909413354)
916804,2453,2.38,greenstreets,M,10035,40.80006797808201,-73.92376531726657,Randall's Island Median Across From 5-boro Bldg,POINT (-73.92376531726657 40.80006797808201)
916805,2393,1.18,greenstreets,M,10035,40.78632094307461,-73.93466679504905,Ward's Island Entrance,POINT (-73.93466679504905 40.78632094307461)
916806,2394,0.5,greenstreets,M,10035,40.792893803251914,-73.92311590789636,Triborough Bridge ramp adjacent to Amtrak,POINT (-73.92311590789636 40.792893803251914)
916807,675,7.6,greenstreets,B,11224,40.58099394131262,-74.00368055601939,Bayview Ave & W 37 St (Bayview Gardens),POINT (-74.00368055601939 40.58099394131262)
916808,2747,10.58,greenstreets,M,10032,40.83551974343532,-73.93550695910403,"Harlem River Drive Southbound, Exit 23",POINT (-73.93550695910403 40.83551974343532)
916809,2746,5.6,greenstreets,M,10032,40.83070063806479,-73.94019967641437,Edgecombe Ave & W 155 St (n),POINT (-73.94019967641437 40.83070063806479)
916810,1856,8.32,greenstreets,M,10003,40.72294722748991,-73.98796165944816,E 1 St & 1Ave,POINT (-73.98796165944816 40.72294722748991)
916811,1798,8.17,greenstreets,M,10009,40.720789120246586,-73.98084291311194,East Houston St & Avenue C,POINT (-73.98084291311194 40.720789120246586)
916812,1798,8.17,greenstreets,M,10009,40.72043567383622,-73.97987277466733,East Houston St & Avenue D,POINT (-73.97987277466733 40.72043567383622)
916813,2507,9.7,greenstreets,M,10025,40.802397744682786,-73.96797726072386,107th St &  Broadway &  West End Ave,POINT (-73.96797726072386 40.802397744682786)
916814,2568,8.33,greenstreets,M,10027,40.814454590174606,-73.95574808787039,Amsterdam Ave & 126 St,POINT (-73.95574808787039 40.814454590174606)
916815,2626,2.1899999999999995,greenstreets,M,10024,40.8164169110313,-73.9614441231323,Riverside Dr North &  Riverside Dr South,POINT (-73.9614441231323 40.8164169110313)
916816,2570,5.98,greenstreets,M,10037,40.80779958372664,-73.93466154625474,Lexington Avenue btw E 131 st and E 130 St,POINT (-73.93466154625474 40.80779958372664)
916817,2935,6.38,greenstreets,X,10461,40.85618039988441,-73.83002071621814,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.83002071621814 40.85618039988441)
916818,2507,9.7,greenstreets,M,10025,40.803856577587915,-73.9690141663784,Riverside Drive & W 108 St,POINT (-73.9690141663784 40.803856577587915)
916819,2626,2.1899999999999995,greenstreets,M,10024,40.81664211898539,-73.96160706841711,Riverside Dr North & Riverside Dr South,POINT (-73.96160706841711 40.81664211898539)
916820,2626,2.1899999999999995,greenstreets,M,10024,40.81646893215793,-73.96112867690047,Riverside Dr North &  Riverside Dr South,POINT (-73.96112867690047 40.81646893215793)
916821,2686,7.99,greenstreets,M,10031,40.8239071772699,-73.95508101347166,Riverside Dr South Of W 140 St,POINT (-73.95508101347166 40.8239071772699)
916822,2686,7.99,greenstreets,M,10031,40.82389645479194,-73.95520373589255,Riverside Drive & W 140 St,POINT (-73.95520373589255 40.82389645479194)
916823,2274,3.810000000000001,greenstreets,M,10028,40.77725315592707,-73.9428692399944,E 90th St & East End Ave,POINT (-73.9428692399944 40.77725315592707)
916824,2333,9.06,greenstreets,M,10128,40.77949889536216,-73.94382875875812,East 92 Street In Asphalt Green By Ramp,POINT (-73.94382875875812 40.77949889536216)
916825,2570,5.98,greenstreets,M,10037,40.80777358555579,-73.93459350560242,Lexington Avenue btw E 131 st and E 130 St,POINT (-73.93459350560242 40.80777358555579)
916826,2983,-1.04,greenstreets,M,10040,40.86545770426267,-73.92780631182133,Broadway & Dyckman Ave & Riverside Dr,POINT (-73.92780631182133 40.86545770426267)
916827,3056,2.5,greenstreets,X,10464,40.866148982428534,-73.79582197040874,Orchard Beach Steps (4),POINT (-73.79582197040874 40.866148982428534)
916828,3056,2.5,greenstreets,X,10464,40.86622843861317,-73.79549457958345,Orchard Beach Steps (3),POINT (-73.79549457958345 40.86622843861317)
916829,3056,2.5,greenstreets,X,10464,40.86669479001223,-73.79526001005736,Orchard Beach Steps (2),POINT (-73.79526001005736 40.86669479001223)
916830,3056,2.5,greenstreets,X,10464,40.86691707955425,-73.79543460709058,Orchard Beach Steps (1),POINT (-73.79543460709058 40.86691707955425)
916831,2935,6.38,greenstreets,X,10461,40.856423110633024,-73.8278772694036,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.8278772694036 40.856423110633024)
916832,2935,6.38,greenstreets,X,10461,40.85647132365836,-73.82745311745946,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.82745311745946 40.85647132365836)
916833,2935,6.38,greenstreets,X,10461,40.856228979415626,-73.82959244739648,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.82959244739648 40.856228979415626)
916834,2935,6.38,greenstreets,X,10461,40.85627695443843,-73.82916524585869,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.82916524585869 40.85627695443843)
916835,2935,6.38,greenstreets,X,10461,40.85637493510775,-73.82830328312996,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.82830328312996 40.85637493510775)
916836,2935,6.38,greenstreets,X,10461,40.85632551549631,-73.82873518001425,Pelham Bay Pkwy Bet. Hutchinson Pkwy Ent,POINT (-73.82873518001425 40.85632551549631)
916837,301,11.97,greenstreets,R,10312,40.53750818921204,-74.19014928782734,"Drumgoole Rd West, Darlington & Nippon Ave",POINT (-74.19014928782734 40.53750818921204)
916838,607,6.77,greenstreets,R,10306,40.573521035613794,-74.08659817700844,Father Capodanno Between Hunter Av And Jefferson Ave,POINT (-74.08659817700844 40.573521035613794)
916839,548,1.21,greenstreets,R,10306,40.56812916953835,-74.09263759971124,Father Capodanno Blvd & Greeley Ave,POINT (-74.09263759971124 40.56812916953835)
916840,1075,3.24,greenstreets,R,10302,40.63383869949942,-74.12911236653123,Castleton Ave & Jewett Ave (levy Park),POINT (-74.12911236653123 40.63383869949942)
916841,1078,6.86,greenstreets,R,10301,40.63323659460219,-74.09228205041317,Castleton Ave & Forest Ave (haven Esplanade),POINT (-74.09228205041317 40.63323659460219)
916842,896,7.42,greenstreets,R,10314,40.60996485671693,-74.14715418598426,"Victory Blvd, Wyona Ave, and Willowbrook Rd",POINT (-74.14715418598426 40.60996485671693)
916843,1036,7.23,greenstreets,B,11234,40.62492899017679,-73.93414412949842,Kings Hwy btw Troy Ave & E 41st St (e),POINT (-73.93414412949842 40.62492899017679)
916844,1036,7.23,greenstreets,B,11234,40.62499535438835,-73.93434820943273,Kings Hwy btw Troy Ave & E 41st St (ne),POINT (-73.93434820943273 40.62499535438835)
916845,1036,7.23,greenstreets,B,11234,40.624228281878395,-73.93523422556558,Kings Hwy btw E 40th St and Hubbard Pl,POINT (-73.93523422556558 40.624228281878395)
916846,1100,4.35,greenstreets,B,11236,40.630647880366794,-73.88617890717066,"Rockaway Pkwy, Schenck St, and Shore Pkwy NW",POINT (-73.88617890717066 40.630647880366794)
916847,1100,4.35,greenstreets,B,11236,40.63027439532246,-73.88576677039144,"Rockaway Pkwy, Schenck St, and Shore Pkwy SE",POINT (-73.88576677039144 40.63027439532246)
916848,978,5.55,greenstreets,B,11234,40.61625898268465,-73.92960862040341,"Flatbush Ave, Schenectady Ave, and Ave O",POINT (-73.92960862040341 40.61625898268465)
916849,1335,10.56,greenstreets,B,11212,40.657058701737114,-73.90103020463201,"Linden Blvd, Hegeman Ave, and Powell St",POINT (-73.90103020463201 40.657058701737114)
916850,795,2.8499999999999996,greenstreets,B,11214,40.59398137640064,-73.98497539443065,"Benson Ave, Stillwell Ave, and 27th St",POINT (-73.98497539443065 40.59398137640064)
916851,620,0.89,greenstreets,B,11235,40.57563831844996,-73.96854096006685,Surf Ave Bet. Seabreeze Ave & West 5 St,POINT (-73.96854096006685 40.57563831844996)
916852,675,7.6,greenstreets,B,11224,40.57786112220804,-73.99750051613945,Bayview Ave & Neptune Ave (kaiser Park SW corner),POINT (-73.99750051613945 40.57786112220804)
916853,850,1.42,greenstreets,B,11228,40.60534806224076,-74.0178297231274,"Dyker Beach Park, NW of Bay 8th St & Independence Ave",POINT (-74.0178297231274 40.60534806224076)
916854,1027,7.920000000000001,greenstreets,B,11228,40.624879628945145,-74.01826982584144,"Fort Hamilton Pkwy, 78th St, and 7th Ave",POINT (-74.01826982584144 40.624879628945145)
916855,1143,2.66,greenstreets,B,11220,40.63906604938411,-74.03612771161909,Bay Ridge Ave btw Shore Rd & Belt Parkway (N),POINT (-74.03612771161909 40.63906604938411)
916856,1143,2.66,greenstreets,B,11209,40.63875309264991,-74.03628673148458,Bay Ridge Ave btw Shore Rd & Belt Parkway (S),POINT (-74.03628673148458 40.63875309264991)
916857,1446,5.02,greenstreets,B,11238,40.67436256517646,-73.96157210978717,"Classon Ave, Sterling Pl, and Park Pl",POINT (-73.96157210978717 40.67436256517646)
916858,1325,4.630000000000001,greenstreets,B,11215,40.66278211953564,-73.98867546583347,Prospect Av & 6 Ave,POINT (-73.98867546583347 40.66278211953564)
916859,1511,8.56,greenstreets,B,11207,40.68064669983625,-73.90486781416462,Eastern Pkwy Extension btw Broadway & Bushwick Ave,POINT (-73.90486781416462 40.68064669983625)
916860,1508,6.53,greenstreets,B,11233,40.68120435407373,-73.936717508924,Decatur St btw Marcus Garvey Blvd & Lewis Ave,POINT (-73.936717508924 40.68120435407373)
916861,1621,3.51,greenstreets,B,11201,40.6932981412274,-73.97763814782088,Myrtle Av & St. Edward's St,POINT (-73.97763814782088 40.6932981412274)
916862,1679,6.449999999999999,greenstreets,B,11201,40.70045064830865,-73.98636947954894,Manhattan Bridge Ramp south of Prospect St,POINT (-73.98636947954894 40.70045064830865)
916863,1621,3.51,greenstreets,B,11201,40.69766601034663,-73.98560107052295,Concord St & Flatbush Ave Ext,POINT (-73.98560107052295 40.69766601034663)
916864,3344,1.32,greenstreets,X,10470,40.90263031949548,-73.86823441785666,East 242nd St/van Cortlandt Park East/ka,POINT (-73.86823441785666 40.90263031949548)
916865,3165,5.17,greenstreets,X,10471,40.88460151611528,-73.88688848485127,Mosholu Pkwy & Van Cortlandt Park South,POINT (-73.88688848485127 40.88460151611528)
916866,3165,5.17,greenstreets,X,10471,40.88294702496273,-73.88140385813544,"Jerome Av & W Gun Hill Rd, Entrance To P",POINT (-73.88140385813544 40.88294702496273)
916867,3285,4.31,greenstreets,X,10470,40.89625799299574,-73.86277944738653,Webster Av & Bx River Pkwy Rd,POINT (-73.86277944738653 40.89625799299574)
916868,3167,3.0,greenstreets,X,10467,40.88440713910452,-73.8662170253545,Bronx Blvd & Carpenter Ave & 219 St (1),POINT (-73.8662170253545 40.88440713910452)
916869,3226,2.2699999999999996,greenstreets,X,10467,40.88946219807433,-73.86440886054314,Bronx Bl & E 226 St,POINT (-73.86440886054314 40.88946219807433)
916870,1679,6.449999999999999,greenstreets,B,11201,40.70090911702246,-73.99489702747,Middagh St & BQE,POINT (-73.99489702747 40.70090911702246)
916871,1682,7.63,greenstreets,B,11211,40.7007287322973,-73.96081115965642,Penn St & Wythe Ave,POINT (-73.96081115965642 40.7007287322973)
916872,1742,4.16,greenstreets,B,11211,40.70888456953257,-73.95092301509972,"Hewes St, Union Av, and Stagg St",POINT (-73.95092301509972 40.70888456953257)
916873,3228,4.77,greenstreets,X,10466,40.88828725327825,-73.84167036223772,233 St & Baychester Ave,POINT (-73.84167036223772 40.88828725327825)
916874,2871,2.33,greenstreets,X,10462,40.847958567199576,-73.87099615560274,Bronx River Pkwy & Ranaqua Exit Ramp,POINT (-73.87099615560274 40.847958567199576)
916875,3049,3.86,greenstreets,X,10467,40.865727722253915,-73.8618075640198,Boston Rd & Allerton Ave & Bronxwood Ave,POINT (-73.8618075640198 40.865727722253915)
916876,2932,9.2,greenstreets,X,10461,40.857341994781486,-73.85600522791283,Pelham Pkwy South & Williamsbridge Rd (2),POINT (-73.85600522791283 40.857341994781486)
916877,2932,9.2,greenstreets,X,10461,40.857319257756345,-73.85654906823204,Pelham Pkwy South & Williamsbridge Rd (1),POINT (-73.85654906823204 40.857319257756345)
916878,2815,9.03,greenstreets,X,10461,40.8410071409508,-73.8430673296169,East Tremont Ave & Lane Ave & Westchester,POINT (-73.8430673296169 40.8410071409508)
916879,3165,5.17,greenstreets,X,10467,40.88265118833636,-73.88681177009728,Mosholu Pkwy & Sedgwick Ave,POINT (-73.88681177009728 40.88265118833636)
916880,3106,10.08,greenstreets,X,10467,40.878471449729375,-73.8844212729837,Grand Concourse & Mosholu Parkway,POINT (-73.8844212729837 40.878471449729375)
916881,2754,6.539999999999999,greenstreets,X,10462,40.83341602284007,-73.86075530594111,Hugh Grant Circle & Metropolitan Av,POINT (-73.86075530594111 40.83341602284007)
916882,3104,7.38,greenstreets,X,10463,40.87974016031403,-73.90214096009194,Albany Crescent & W 233 St,POINT (-73.90214096009194 40.87974016031403)
916883,3045,4.640000000000001,greenstreets,X,10468,40.86810790165029,-73.89967798462308,"Kingsbridge Rd, Reservoir Avenue",POINT (-73.89967798462308 40.86810790165029)
916884,3165,5.17,greenstreets,X,10467,40.87982382445579,-73.88423049761171,Jerome Ave. & Mosholu Parkway,POINT (-73.88423049761171 40.87982382445579)
916885,2811,8.18,greenstreets,X,10460,40.84145946006314,-73.88568636667802,"Crotona Malls, Southern Blvd.  Bet. E. 1",POINT (-73.88568636667802 40.84145946006314)
916886,2811,8.18,greenstreets,X,10460,40.84220177036483,-73.88553667499866,"Crotona Malls, Southern Blvd.  Bet. E. 1",POINT (-73.88553667499866 40.84220177036483)
916887,2811,8.18,greenstreets,X,10460,40.83934690928746,-73.88333858584329,Cross Bronx Expressway & Boston Rd.,POINT (-73.88333858584329 40.83934690928746)
916888,2870,11.49,greenstreets,X,10460,40.84719870486792,-73.88324655554567,Bronx Park South & Southern Blvd,POINT (-73.88324655554567 40.84719870486792)
916889,2926,8.35,greenstreets,X,10453,40.856166113681496,-73.90988455935921,University & W 180 St,POINT (-73.90988455935921 40.856166113681496)
916890,2751,12.64,greenstreets,X,10456,40.836374462316485,-73.89746221129684,Claremont Pkwy & Crotona Ave (crotona Park),POINT (-73.89746221129684 40.836374462316485)
916891,2810,2.82,greenstreets,X,10457,40.836750731714794,-73.8974534399976,Claremont Pkwy & Crotona Ave (crotona Park),POINT (-73.8974534399976 40.836750731714794)
916892,2808,11.580000000000002,greenstreets,X,10457,40.842962075542765,-73.91071754164759,Mt Eden Pkwy & Selwyn Ave,POINT (-73.91071754164759 40.842962075542765)
916893,2808,11.580000000000002,greenstreets,X,10457,40.84299786584483,-73.91137434536422,Mt Eden Pkwy & Sheridan Ave,POINT (-73.91137434536422 40.842997865844836)
916894,2747,10.58,greenstreets,X,10452,40.8300965541189,-73.93036963242733,Jerome Av & Woodycrest Av,POINT (-73.93036963242733 40.8300965541189)
916895,2450,8.56,greenstreets,M,10025,40.79922922937624,-73.95546830866775,Central Park East Drive & Adam Clayton Powell blvd,POINT (-73.95546830866775 40.79922922937624)
916896,2748,13.739999999999998,greenstreets,X,10452,40.83181547537416,-73.92377368518827,River Av & 165 St (1),POINT (-73.92377368518827 40.831815475374164)
916897,2748,13.739999999999998,greenstreets,X,10452,40.83172610704657,-73.92382252037736,River Av & 165 St (2),POINT (-73.92382252037736 40.83172610704657)
916898,2808,11.580000000000002,greenstreets,X,10452,40.84344125818872,-73.91255974768433,E Mount Eden Av Between Walton Av And Gr,POINT (-73.91255974768433 40.84344125818872)
916899,2811,8.18,greenstreets,X,10460,40.83958792789816,-73.88617950706086,"Crotona Malls, Southern Blvd.  Bet. E. 1",POINT (-73.88617950706086 40.83958792789816)
916900,2391,5.74,greenstreets,M,10025,40.79255461546759,-73.95484606488101,102 St/central Park E Dr,POINT (-73.95484606488101 40.79255461546759)
916901,2690,15.86,greenstreets,X,10451,40.82372829540629,-73.91135410182311,"E 161 St, Washington Ave, Elton Ave",POINT (-73.91135410182311 40.82372829540629)
916902,2450,8.56,greenstreets,M,10025,40.79817629363205,-73.95415993835171,Central Park East Drive & Lenox ave,POINT (-73.95415993835171 40.79817629363205)
916903,2808,11.580000000000002,greenstreets,X,10457,40.84292782811709,-73.91001267402402,Mt Eden Pkwy & Morris Ave,POINT (-73.91001267402402 40.842927828117084)
916904,2628,10.580000000000002,greenstreets,M,10030,40.81940834998842,-73.94070172806266,Adam C Powell Blvd betw W 141-142 Sts,POINT (-73.94070172806266 40.81940834998842)
